"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Tennessee"	"47"	"2016"	"2016"	"September"	"9"	"Unknown or Not Stated"	"12"	73
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	27
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	50
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	114
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	389
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	1359
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	2672
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	1723
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	430
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	49
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"5000 - 8165 grams"	"11"	10
	"Tennessee"	"47"	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"12"	51
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"499 grams or less"	"01"	14
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	26
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	60
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	102
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	377
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	1272
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	2515
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	1649
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	463
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	52
	"Tennessee"	"47"	"2016"	"2016"	"November"	"11"	"Unknown or Not Stated"	"12"	42
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"499 grams or less"	"01"	13
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	27
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	49
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	146
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	403
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	1328
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	2566
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	1659
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	395
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	66
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"5000 - 8165 grams"	"11"	11
	"Tennessee"	"47"	"2016"	"2016"	"December"	"12"	"Unknown or Not Stated"	"12"	35
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"499 grams or less"	"01"	39
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	178
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	237
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	473
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	1749
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	6358
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	12896
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	8059
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	1816
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"4500 - 4999 grams"	"10"	253
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"5000 - 8165 grams"	"11"	42
	"Texas"	"48"	"2016"	"2016"	"January"	"1"	"Unknown or Not Stated"	"12"	47
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"499 grams or less"	"01"	52
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"500 - 999 grams"	"02"	180
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"1000 - 1499 grams"	"03"	230
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	454
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	1655
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	5892
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	12290
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	7700
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	1711
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	272
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"5000 - 8165 grams"	"11"	37
	"Texas"	"48"	"2016"	"2016"	"February"	"2"	"Unknown or Not Stated"	"12"	29
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"499 grams or less"	"01"	57
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"500 - 999 grams"	"02"	194
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	226
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	525
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	1695
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	6343
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	13152
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	8422
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	1957
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	238
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"5000 - 8165 grams"	"11"	38
	"Texas"	"48"	"2016"	"2016"	"March"	"3"	"Unknown or Not Stated"	"12"	29
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"499 grams or less"	"01"	59
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"500 - 999 grams"	"02"	163
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	226
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	513
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	1636
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	5877
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	12297
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	7781
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	1819
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"4500 - 4999 grams"	"10"	265
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"5000 - 8165 grams"	"11"	36
	"Texas"	"48"	"2016"	"2016"	"April"	"4"	"Unknown or Not Stated"	"12"	41
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"499 grams or less"	"01"	48
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	190
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	272
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	530
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	1741
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	6078
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	12832
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	8201
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	1951
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"4500 - 4999 grams"	"10"	261
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"5000 - 8165 grams"	"11"	35
	"Texas"	"48"	"2016"	"2016"	"May"	"5"	"Unknown or Not Stated"	"12"	25
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"499 grams or less"	"01"	48
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	158
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	242
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	571
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	1792
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	6463
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	13241
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	8416
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	1900
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	277
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"5000 - 8165 grams"	"11"	22
	"Texas"	"48"	"2016"	"2016"	"June"	"6"	"Unknown or Not Stated"	"12"	34
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"499 grams or less"	"01"	65
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	188
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	259
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	592
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	1879
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	6689
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	13694
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	8502
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	1934
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	268
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"5000 - 8165 grams"	"11"	35
	"Texas"	"48"	"2016"	"2016"	"July"	"7"	"Unknown or Not Stated"	"12"	31
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"499 grams or less"	"01"	75
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	177
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	264
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	567
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	1951
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	7032
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	14617
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	9210
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	2110
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	273
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"5000 - 8165 grams"	"11"	33
	"Texas"	"48"	"2016"	"2016"	"August"	"8"	"Unknown or Not Stated"	"12"	20
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"499 grams or less"	"01"	61
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	184
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	228
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	557
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	1826
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	6832
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	14263
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	8972
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	2079
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	290
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"5000 - 8165 grams"	"11"	31
	"Texas"	"48"	"2016"	"2016"	"September"	"9"	"Unknown or Not Stated"	"12"	33
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"499 grams or less"	"01"	56
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	187
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	245
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	569
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	1765
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	6689
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	13716
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	8598
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	1834
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	232
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"5000 - 8165 grams"	"11"	31
	"Texas"	"48"	"2016"	"2016"	"October"	"10"	"Unknown or Not Stated"	"12"	48
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"499 grams or less"	"01"	47
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	179
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	259
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	507
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	1786
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	6523
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	13414
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	8231
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	1910
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	256
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"5000 - 8165 grams"	"11"	35
	"Texas"	"48"	"2016"	"2016"	"November"	"11"	"Unknown or Not Stated"	"12"	19
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"499 grams or less"	"01"	42
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	170
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	229
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	519
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	1879
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	6679
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	13531
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	8328
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	1831
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	250
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"5000 - 8165 grams"	"11"	30
	"Texas"	"48"	"2016"	"2016"	"December"	"12"	"Unknown or Not Stated"	"12"	36
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"500 - 999 grams"	"02"	14
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"1000 - 1499 grams"	"03"	22
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"1500 - 1999 grams"	"04"	63
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	206
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"2500 - 2999 grams"	"06"	749
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"3000 - 3499 grams"	"07"	1491
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"3500 - 3999 grams"	"08"	988
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"4000 - 4499 grams"	"09"	243
	"Utah"	"49"	"2016"	"2016"	"January"	"1"	"4500 - 4999 grams"	"10"	26
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"1000 - 1499 grams"	"03"	16
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"1500 - 1999 grams"	"04"	32
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"2000 - 2499 grams"	"05"	176
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"2500 - 2999 grams"	"06"	737
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"3000 - 3499 grams"	"07"	1581
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"3500 - 3999 grams"	"08"	1025
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"4000 - 4499 grams"	"09"	212
	"Utah"	"49"	"2016"	"2016"	"February"	"2"	"4500 - 4999 grams"	"10"	38
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"499 grams or less"	"01"	11
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"500 - 999 grams"	"02"	21
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"1000 - 1499 grams"	"03"	41
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"1500 - 1999 grams"	"04"	57
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"2000 - 2499 grams"	"05"	180
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"2500 - 2999 grams"	"06"	860
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"3000 - 3499 grams"	"07"	1790
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"3500 - 3999 grams"	"08"	1143
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"4000 - 4499 grams"	"09"	261
	"Utah"	"49"	"2016"	"2016"	"March"	"3"	"4500 - 4999 grams"	"10"	30
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"500 - 999 grams"	"02"	17
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"1000 - 1499 grams"	"03"	28
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"1500 - 1999 grams"	"04"	68
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"2000 - 2499 grams"	"05"	189
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"2500 - 2999 grams"	"06"	794
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"3000 - 3499 grams"	"07"	1708
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"3500 - 3999 grams"	"08"	1184
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"4000 - 4499 grams"	"09"	281
	"Utah"	"49"	"2016"	"2016"	"April"	"4"	"4500 - 4999 grams"	"10"	27
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"499 grams or less"	"01"	10
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"500 - 999 grams"	"02"	12
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"1000 - 1499 grams"	"03"	22
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"1500 - 1999 grams"	"04"	68
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"2000 - 2499 grams"	"05"	186
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"2500 - 2999 grams"	"06"	840
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"3000 - 3499 grams"	"07"	1782
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"3500 - 3999 grams"	"08"	1203
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"4000 - 4499 grams"	"09"	278
	"Utah"	"49"	"2016"	"2016"	"May"	"5"	"4500 - 4999 grams"	"10"	33
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"500 - 999 grams"	"02"	16
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"1000 - 1499 grams"	"03"	39
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"1500 - 1999 grams"	"04"	64
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"2000 - 2499 grams"	"05"	222
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"2500 - 2999 grams"	"06"	805
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"3000 - 3499 grams"	"07"	1791
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"3500 - 3999 grams"	"08"	1185
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"4000 - 4499 grams"	"09"	288
	"Utah"	"49"	"2016"	"2016"	"June"	"6"	"4500 - 4999 grams"	"10"	23
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"500 - 999 grams"	"02"	14
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"1000 - 1499 grams"	"03"	33
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"1500 - 1999 grams"	"04"	58
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"2000 - 2499 grams"	"05"	213
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"2500 - 2999 grams"	"06"	832
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"3000 - 3499 grams"	"07"	1819
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"3500 - 3999 grams"	"08"	1131
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"4000 - 4499 grams"	"09"	275
	"Utah"	"49"	"2016"	"2016"	"July"	"7"	"4500 - 4999 grams"	"10"	31
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"500 - 999 grams"	"02"	18
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"1000 - 1499 grams"	"03"	25
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"1500 - 1999 grams"	"04"	74
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"2000 - 2499 grams"	"05"	216
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"2500 - 2999 grams"	"06"	827
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"3000 - 3499 grams"	"07"	1893
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"3500 - 3999 grams"	"08"	1276
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"4000 - 4499 grams"	"09"	325
	"Utah"	"49"	"2016"	"2016"	"August"	"8"	"4500 - 4999 grams"	"10"	32
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"500 - 999 grams"	"02"	12
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"1000 - 1499 grams"	"03"	26
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"1500 - 1999 grams"	"04"	61
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"2000 - 2499 grams"	"05"	189
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"2500 - 2999 grams"	"06"	808
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"3000 - 3499 grams"	"07"	1745
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"3500 - 3999 grams"	"08"	1190
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"4000 - 4499 grams"	"09"	253
	"Utah"	"49"	"2016"	"2016"	"September"	"9"	"4500 - 4999 grams"	"10"	31
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"500 - 999 grams"	"02"	14
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"1000 - 1499 grams"	"03"	27
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"1500 - 1999 grams"	"04"	51
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"2000 - 2499 grams"	"05"	201
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"2500 - 2999 grams"	"06"	774
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"3000 - 3499 grams"	"07"	1635
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"3500 - 3999 grams"	"08"	1139
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"4000 - 4499 grams"	"09"	258
	"Utah"	"49"	"2016"	"2016"	"October"	"10"	"4500 - 4999 grams"	"10"	28
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"500 - 999 grams"	"02"	12
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"1000 - 1499 grams"	"03"	19
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"1500 - 1999 grams"	"04"	57
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"2000 - 2499 grams"	"05"	173
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"2500 - 2999 grams"	"06"	702
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"3000 - 3499 grams"	"07"	1575
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"3500 - 3999 grams"	"08"	1023
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"4000 - 4499 grams"	"09"	216
	"Utah"	"49"	"2016"	"2016"	"November"	"11"	"4500 - 4999 grams"	"10"	34
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"500 - 999 grams"	"02"	18
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"1000 - 1499 grams"	"03"	26
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"1500 - 1999 grams"	"04"	52
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"2000 - 2499 grams"	"05"	204
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"2500 - 2999 grams"	"06"	772
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"3000 - 3499 grams"	"07"	1565
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"3500 - 3999 grams"	"08"	938
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"4000 - 4499 grams"	"09"	230
	"Utah"	"49"	"2016"	"2016"	"December"	"12"	"4500 - 4999 grams"	"10"	23
	"Vermont"	"50"	"2016"	"2016"	"January"	"1"	"2000 - 2499 grams"	"05"	23
